fulfillment_date,order_id,shipping_cost
2026-08-03T16:52:33Z,971e4db4-aab5-41c9-a42e-013133b787a6,5.54
2026-08-03T20:18:41Z,d41bab50-ffcc-44e3-a5c8-835823b8148a,13.07
2026-08-04T05:41:06Z,8be5ea7e-ba8a-43b5-8a2d-1c59da39b437,4.43
2026-08-04T06:54:05Z,d43fb452-aff2-4de9-87ae-9a586e25963e,4.39
2026-08-04T08:40:06Z,98952020-1030-44b2-9332-0223c3a3b1d6,11.17
2026-08-04T08:52:06Z,93f40f12-a835-405a-a5d2-ab3c6e48d1bc,10.03
2026-08-04T09:15:06Z,e7919fd7-e97a-47ab-a59f-b0c106a28c81,10.70
2026-08-04T12:39:25Z,d59df381-7473-45e3-a0e0-74bc0d4d92d9,4.20
2026-08-04T14:26:17Z,74e7f931-fd00-4dca-9ce2-d66552fb0347,9.05
2026-08-04T14:40:56Z,b6e23c8d-be63-4c75-92b5-748c3adb2234,12.07
2026-08-04T15:30:49Z,04bebb6b-fb29-4eee-bad5-66ea834a3036,14.87
2026-08-04T16:49:10Z,e8ab8119-657b-441f-bd83-f1f21dc72d87,12.60
2026-08-04T17:52:10Z,35843240-a914-4219-9654-4b9ba94cba34,10.56
2026-08-04T21:20:51Z,7b3f6721-0238-4dbf-b57d-d966e115b8a5,8.81
2026-08-05T00:08:08Z,99f089af-4dd4-4438-8b10-c551001a037b,13.49
2026-08-05T08:33:44Z,f5242e14-c9d6-4845-a344-eed2ae454b22,11.72
2026-08-05T11:27:05Z,ce036478-b5dc-46d7-b172-cf62517f7f4a,12.44
2026-08-05T17:52:07Z,1d82dec0-5d43-4bf2-886c-3baf068e0b71,5.19
2026-08-05T18:25:10Z,643b5731-bde5-45ca-9a47-f7798997d391,10.11
2026-08-05T22:40:48Z,f4ffc6d5-5e69-4b5b-be55-f748d1b212d2,5.17
2026-08-05T22:54:06Z,060d6296-843e-4103-817a-fb261f720e3f,12.10
2026-08-06T00:35:40Z,04a0a06a-3991-4bc4-98fe-44ee9bd1901a,11.73
2026-08-06T00:39:18Z,b820f2d2-0d97-49ab-8a63-8b8a1ba835c7,7.07
2026-08-06T02:43:10Z,a0d2e865-a484-459e-86c7-daa9de604cd3,7.94
2026-08-06T06:23:43Z,90eec62d-164d-4634-aafe-51da1a7f8f42,5.30
2026-08-06T09:57:08Z,71271e3c-b1ff-4c4c-a51a-6320a56ea5b4,11.75
2026-08-06T11:08:56Z,df2bf94a-7b51-4975-8dab-1e2458da04ef,8.64
2026-08-06T13:57:27Z,2c07badf-a725-4b41-81df-a62ba59ee9a1,11.62
2026-08-06T15:13:47Z,080b39bc-bede-4f0c-8086-8a02078fcf7a,13.04
2026-08-06T21:22:03Z,d4f6643f-7571-4aef-b8af-40f703c473be,12.29
2026-08-06T22:25:52Z,1365c4dc-4168-4db6-9017-4f8e673a4765,14.19
2026-08-06T22:57:30Z,235236b7-5980-4402-ad45-28f62e161be7,6.82
2026-08-07T01:12:25Z,9aff3501-73bf-4c7b-8075-c4378fd10541,7.45
2026-08-07T02:02:56Z,453dc0cd-056d-4e34-a944-bffa88fc8782,9.98
2026-08-07T02:24:42Z,0c52d05c-348b-4a2a-98b5-3a12d0779138,9.36
2026-08-07T03:32:11Z,3da5662a-17f6-436f-a0ca-d378d1a6dc2d,6.40
2026-08-07T06:13:50Z,0ee5f69b-7977-4081-8f86-094e83b4b1db,10.64
2026-08-07T08:02:41Z,a5f495bb-71ef-4d1c-a969-b3abc74198ee,9.61
2026-08-07T09:07:24Z,841b9b06-4eda-49d2-8935-58fabe05eb2c,11.92
2026-08-07T10:08:31Z,d249caf5-ee79-495e-9050-0270cecb7b12,8.96
2026-08-07T11:14:00Z,37110b74-2989-428b-ad1d-7cabdd9b2668,5.26
2026-08-07T11:53:45Z,ac298814-493f-4406-828f-c41175332469,11.72
2026-08-07T16:05:43Z,32950871-c2b4-4c5f-be8c-b61ed2fc5779,9.92
2026-08-07T17:43:35Z,e9f96a1c-cb0a-434c-8732-5b40d295c28e,11.01
2026-08-07T18:14:23Z,a6b1a6ed-43d4-4962-906a-d166e73e7c69,9.00
2026-08-07T18:55:36Z,6fa3afb8-1ac2-40ee-8bae-dbbdaff57f09,6.76
2026-08-08T02:25:27Z,f8cff8f4-ed90-421e-a7cd-d80b0b4b49a8,13.04
2026-08-08T04:12:50Z,80c24749-98f4-4929-8219-72adf5f470c0,7.09
2026-08-08T14:50:37Z,0aa886a1-6f6f-409b-a816-7e1c989fd897,9.75
2026-08-08T16:18:01Z,ab8c1032-797f-48ee-b41b-56b3c2b01f51,10.90
2026-08-08T16:51:32Z,e2b5d876-250f-4509-bf38-d5ebae30966d,5.75
2026-08-09T01:41:10Z,e1e1e9c7-a2c2-4c77-9dc4-a3ebadbdafe2,9.27
2026-08-09T06:03:38Z,09cc305b-bc2d-4dd9-8f9e-ec9dc3b6121c,5.57
2026-08-09T07:22:13Z,9ea551c6-040c-44b7-be2b-288b022fff72,6.44
2026-08-09T09:32:02Z,e3b33b75-aaef-4608-85a8-17abb44893ee,11.23
2026-08-09T10:18:20Z,9977d29c-80fc-4fda-84ae-c41215da6b37,9.99
2026-08-09T17:46:41Z,b7fec85f-7ce2-45c2-af68-4373ce3b0ef0,12.99
2026-08-09T18:35:49Z,fa70c559-47f6-4a8a-8d0c-6c9f724232e3,7.77
2026-08-09T19:23:19Z,688ca110-4f90-4a7b-a9c3-a3dae7c1f0e0,8.80
2026-08-09T19:41:45Z,b2a714ca-5288-4433-8601-80f0f7e5353f,10.44
2026-08-09T22:13:41Z,f8ab0131-82fe-406a-bd8e-7fc881291864,5.83
2026-08-10T09:17:32Z,70309994-ca06-4501-b7b9-ec25a2dd735d,9.65
2026-08-10T16:32:27Z,9f4009da-d04a-4ef8-ab49-378089b9d78f,12.16
2026-08-10T18:32:06Z,21e873e4-5c02-4c08-b1eb-7f9120d20aa8,9.98
2026-08-10T19:09:00Z,e32a3776-80ee-485b-90da-b4a324155a78,4.05
2026-08-10T23:40:37Z,9df6d650-3800-4939-9c6f-42cb61548cbf,6.61
2026-08-11T05:06:00Z,5bb19261-630f-48e4-8a50-956491f65c71,8.46
2026-08-11T05:55:14Z,d750de68-b44d-4f9e-9644-6e453b7d4d57,8.39
2026-08-11T11:24:48Z,d2745164-af44-4a2e-8f0b-fc4c54a4c90e,4.01
2026-08-11T11:45:26Z,6e6dc9e0-c670-42f9-948a-0460d57396b4,13.66
2026-08-11T21:08:50Z,c84ca1e3-3ba6-4060-82ab-712e9ea68a8d,4.74
2026-08-11T22:01:12Z,96bbd46a-e934-4db0-8911-77fad3449514,4.40
2026-08-12T01:03:30Z,7ab33898-3966-446b-a933-fbe5f981c47d,12.61
2026-08-12T02:24:34Z,dcc16ee7-ecce-464e-9a3f-a7546c6892bd,5.97
2026-08-12T02:43:47Z,70cda287-5957-4e6f-8eba-a7194dc0f639,13.67
2026-08-12T03:56:21Z,b11a1a78-079f-4a7d-8c0b-cff0c55d7087,8.96
2026-08-12T09:19:25Z,e37160ed-f10c-4eda-ba8a-54c24e6f23f5,9.53
2026-08-12T10:55:43Z,8463915e-7430-4b46-ae68-b04c39706f3c,4.13
2026-08-12T11:05:21Z,462f71c6-ba54-4061-94bf-c2f207bf3598,13.84
2026-08-12T12:02:08Z,3c88f995-1580-4638-b1e4-9c923321a9d6,13.46
2026-08-12T12:02:39Z,af1c5e43-59b2-4b2b-9b0b-3e1efe74208c,6.96
2026-08-12T12:29:05Z,3ff31cdd-671c-4277-bc2e-7ece58d987d4,6.01
2026-08-12T13:49:00Z,024c9ba4-3f0e-4835-a4f8-65aa0104543f,9.89
2026-08-12T19:20:47Z,ba5b40e1-10b8-4ca0-be0e-c3f79fe32bc9,12.57
2026-08-12T19:59:47Z,477a9d5b-7c89-4b49-9e69-455ba2129bf1,14.95
2026-08-12T22:20:29Z,20ecf26f-17a8-4f0e-9a8d-42b5f5e7e9de,13.26
2026-08-12T23:20:19Z,0368147f-e302-4b72-88c6-59b5ed966f27,8.78
2026-08-13T00:18:01Z,dac1dea0-d55a-457d-aae6-9c747d1e8f00,12.11
2026-08-13T06:19:36Z,0ca3421b-5cbf-40f4-b9fa-66abcefa0a06,8.53
2026-08-13T09:27:34Z,4b3614ee-31a0-4276-b977-966b8255856f,8.94
2026-08-13T11:55:00Z,62a8db44-5bd9-45bb-bdc3-27a6ec48d077,6.19
2026-08-13T13:22:57Z,4afd75c3-0260-470e-bf51-e8943140fa53,11.77
2026-08-13T14:40:10Z,b4d4acf3-7c99-4337-92ad-08f39c0c196e,6.94
2026-08-13T15:18:18Z,c3d228be-32f4-4728-8dd9-a9957a946704,10.95
2026-08-13T16:39:34Z,499b5f06-b349-498f-a078-43135a6d751d,8.95
2026-08-13T16:44:33Z,be035410-d184-4f7a-9631-f75cf0b7284c,10.80
2026-08-13T18:30:43Z,0e741e67-8815-4ec2-a946-694b74c86b2e,8.19
2026-08-13T20:13:04Z,1743646b-b587-4a9a-8cc1-85529ffdbd36,6.11
2026-08-13T20:41:15Z,c58f455a-837a-4519-a24d-85ac63e306a2,4.87
2026-08-13T23:37:33Z,d8f7882c-bce2-48ab-80bb-d1ef3946514c,9.55
2026-08-14T02:23:49Z,18abd457-1638-4d2e-9d0a-09f0d749ae7f,12.05
2026-08-14T04:07:17Z,fea68136-ac9c-4894-9c43-d28ba0bdedc0,6.77
2026-08-14T04:49:46Z,e1b1e8f1-89c7-4a5c-80ae-c82095b0ab8d,8.62
2026-08-14T04:57:23Z,2e6dcbaa-0089-490a-b71b-f801f85bff72,11.14
2026-08-14T06:24:30Z,7d442eba-c1a3-4370-9a72-884317d1d926,10.94
2026-08-14T10:11:31Z,ac64bcf1-c6b5-4cea-b92d-a9a5e930127f,8.53
2026-08-14T13:06:23Z,bc2675fc-9864-40ee-801f-4dd1c767770f,9.85
2026-08-14T13:17:29Z,57d58304-b4a2-4b91-8ff8-cf918af51a61,8.00
2026-08-14T13:53:03Z,333e6965-2664-43f6-bee3-31a2e652b3f1,11.09
2026-08-14T18:44:49Z,1110266e-b259-4044-b143-e095d12897f7,12.54
2026-08-14T22:40:50Z,f329a1d2-3d6f-424f-a8c2-87889a7b05cc,11.57
2026-08-14T23:44:49Z,d9a86f60-eca4-45bf-aabd-56a56fc419c2,14.24
2026-08-15T00:28:31Z,fd826ecc-4976-461f-8b04-adf9e96817e4,14.32
2026-08-15T11:56:20Z,bb7cc036-88f0-4321-8d3c-cb3ce2ec4f23,9.82
2026-08-15T12:47:51Z,336fda9a-d749-4e85-a8e5-e24c4dd9601d,13.08
2026-08-15T14:56:42Z,3d0fbb92-7000-4007-a42f-b19c88aeb876,14.74
2026-08-15T15:35:20Z,f09c8cb6-017c-4c32-8c72-e0ee7e2c051f,5.22
2026-08-15T16:05:59Z,a6d8fde1-17dd-412f-92c1-f9036b85211f,10.78
2026-08-15T17:22:06Z,92e104a4-382a-4386-ac62-80d519362cbb,5.34
2026-08-15T17:46:24Z,476ff29a-b9a8-4ed3-b6ad-1601e56e5547,5.49
2026-08-15T23:40:41Z,7aeb1a21-e598-4da7-a65c-885694b4071f,4.14
2026-08-16T00:08:43Z,979683b4-2152-49c4-85e1-c76d91172dee,10.65
2026-08-16T02:05:19Z,198aac62-c759-4407-b25b-4ffee30a63e5,12.42
2026-08-16T06:05:06Z,f09f066d-c1e8-4347-a9b2-8f02692a1f41,10.40
2026-08-16T06:47:25Z,2154674e-075e-4d02-89f2-f804ccc7927a,13.67
2026-08-16T07:12:34Z,7474a7e2-e13b-44aa-aeba-9ea30649b2c5,9.86
2026-08-16T07:29:16Z,9537a8aa-40c7-486c-8688-28313bb7a15a,14.40
2026-08-16T07:48:34Z,ebf4d65b-d352-479c-bc9f-65cacff27017,6.65
2026-08-16T16:54:14Z,34beef0d-ae31-4ce4-83d3-0dec17795c32,10.28
2026-08-16T16:57:50Z,c264dab7-3766-4e26-bdc7-fb6216974812,12.46
2026-08-16T19:03:28Z,f819018a-bfcb-47a5-889e-6c532f9a3bf4,4.94
2026-08-16T19:37:54Z,aaa8e570-164d-4d02-9d4e-1a946498b400,6.45
2026-08-16T22:52:49Z,f36bf5e0-46de-4268-9098-5157e801462f,10.63
2026-08-17T00:44:48Z,473bbdcb-6bbb-4c58-96a9-4b8fb08b634e,4.94
2026-08-17T04:40:17Z,35a5ab1c-e124-4085-b22f-57d0ff36f0a0,12.03
2026-08-17T08:16:05Z,a0db734f-6982-417e-87e8-fd6342c1584f,10.72
2026-08-17T09:51:39Z,8fa76d58-b2ae-4821-8fd7-2568a44fa1b7,6.27
2026-08-17T13:57:31Z,d37d4752-4289-40dd-b71b-c42c6a37cc07,4.87
2026-08-17T17:08:36Z,52a44f1d-512c-4fbf-af4f-6745d249791c,4.86
2026-08-17T22:45:02Z,c100f358-4199-49e0-91e1-dd02e4964bd8,9.57
2026-08-17T23:06:11Z,87985aad-5c74-4fcf-a635-5a0dca907459,13.04
2026-08-18T01:41:21Z,5c21962f-dec1-4bb7-9750-37204fd23c1a,13.81
2026-08-18T06:17:09Z,971b2ec0-bc5c-4178-af63-e1d8da093d6d,8.96
2026-08-18T11:36:38Z,d6757efa-efbf-4c35-8c0d-38d3af9b3f56,4.74
2026-08-18T15:38:47Z,a3c7ee2c-513e-4a37-9816-118184c27c0c,6.54
2026-08-18T15:57:44Z,d439787d-b9ca-45a5-b515-7809cfcf889b,10.65
2026-08-18T16:01:12Z,a05d1b7f-4cdf-45dd-a8a2-a93f5e654ec0,4.60
2026-08-18T16:16:15Z,df580581-8181-4629-a5eb-3ae80bc9d832,6.24
2026-08-18T16:34:37Z,b0045dec-450f-4fbb-934c-a254b52bdbb7,9.76
2026-08-18T18:16:56Z,657e1e70-43b1-469d-bbd8-01cb594febc9,8.26
2026-08-18T18:18:24Z,f346caed-9132-4908-a37d-3829b479e80a,11.25
2026-08-18T19:34:54Z,3d5ce050-cd2c-4fbc-9f83-a0e8a1d5ce57,10.70
2026-08-18T22:14:35Z,663dc655-a336-4095-b20f-2b4eb7dd36bb,9.80
2026-08-18T22:39:07Z,647bc8fc-d61e-4e29-80cb-598113f241ca,10.04
2026-08-19T04:37:11Z,e0f55679-172f-4dbc-b0e5-80cd16bd50db,9.78
2026-08-19T05:58:23Z,113e529f-79f6-45cd-9cea-c558741a89ba,9.31
2026-08-19T12:56:48Z,a99e2307-0cb0-48a5-97dd-c7b0b9951c0c,7.57
2026-08-19T13:53:15Z,c84f2f86-5ef2-4f54-83f6-76613004a98f,10.64
2026-08-19T14:32:15Z,f4e285b8-f8a9-415c-99e6-4e9dc9709e17,10.53
2026-08-19T14:51:08Z,b1bb9ee4-5959-4f00-a20c-5f5749a6a3bb,10.03
2026-08-19T17:43:08Z,832f5655-51f6-44c3-90ba-2122ed039ab1,4.08
2026-08-20T02:39:50Z,222cd9a8-18c0-4925-841b-c0fb7dd4bb9d,12.45
2026-08-20T04:08:43Z,22a2fe3c-fad4-4b37-be55-c96a3e62d72f,11.75
2026-08-20T05:09:12Z,96d04e28-f6b6-4dbd-bd4a-8bd2e8849771,10.77
2026-08-20T05:28:00Z,99c2febb-ce21-42bf-8855-47ab3d3621f5,14.56
2026-08-20T06:08:36Z,3c8336ac-fcc6-4dda-9ef8-08b2a6d64feb,7.00
2026-08-20T09:08:47Z,fe28f75c-6990-412c-9ffe-88ae4246f392,10.58
2026-08-20T10:40:06Z,a089debb-61b1-4728-8939-736944f96f48,11.70
2026-08-20T10:58:21Z,fcb8c26f-9d2b-493c-9786-50cc34583f7c,6.29
2026-08-20T15:14:51Z,2e6b4e3f-e8c9-4532-aaf5-eaced56b1a19,5.83
2026-08-20T17:06:08Z,f6be2f40-1b02-4b54-ba89-10168ea5606c,11.71
2026-08-20T18:07:25Z,fc5e913d-6eed-4c12-b282-fbd31cdcf25a,13.03
2026-08-20T22:12:45Z,8358c491-eda1-4491-8bb7-77a77d2eb9a6,5.43
2026-08-20T22:45:53Z,4ae3cef7-35f2-4ec7-bd3e-b9b47b30b94e,12.94
2026-08-20T23:34:55Z,6a3cfdbe-7806-438d-a4aa-ee6040e88d01,10.00
2026-08-21T01:20:21Z,2ffe4f64-3eda-4e6d-bcc1-d37d4cb834d1,6.26
2026-08-21T01:29:30Z,3f96a298-2be5-414b-99a6-438a694b0c4b,14.97
2026-08-21T10:20:03Z,7747053e-3d83-4c99-9b1c-188b833502b4,13.37
2026-08-21T13:39:04Z,6d0ceb25-ab55-4996-b6c8-a5a63c5e27f2,5.90
2026-08-21T18:43:38Z,ad872b2e-2365-414b-8956-80937015a398,4.00
2026-08-21T21:55:34Z,ed8c58ad-29ac-4103-a07a-7eb20457cf16,6.76
2026-08-21T22:07:22Z,f80881ec-984c-4604-9144-1f7579499221,5.01
2026-08-22T07:37:53Z,c2dce820-b992-4354-9991-17f7b794be49,5.55
2026-08-22T08:14:28Z,7cdde37b-04e6-4aa6-9964-9e4cb3e7190a,10.41
2026-08-22T08:35:24Z,11dbda65-901b-4427-b62b-6a946084b870,13.26
2026-08-22T10:17:46Z,5f4e3c88-68b9-4c6b-afeb-ce5d9cd784af,4.37
2026-08-22T10:35:45Z,6e278afe-0577-4c6a-b280-4d58e2f19181,9.76
2026-08-22T10:53:15Z,125146b0-905b-449c-8348-2d0ad6bccf83,9.78
2026-08-22T11:11:16Z,c7f5fb51-bf00-4c54-8d8d-b63f0d2d238e,12.21
2026-08-22T12:50:08Z,5dc55886-4863-4276-938c-f9c33773fdfa,8.80
2026-08-22T14:06:44Z,e867e53d-e1f3-4ca8-85a7-25c5f481cd4a,9.36
2026-08-22T14:50:57Z,61596dc1-1257-44cc-921f-8408ac5be164,8.14
2026-08-22T19:35:15Z,b97e4026-227d-47a2-be69-6d3af3eb383e,8.99
2026-08-22T19:38:11Z,ca8579c4-8348-4ac9-96b4-3c2c1accf0bc,12.79
2026-08-23T02:09:43Z,823ce94a-5207-418a-ae37-d738cc9966a9,12.43
2026-08-23T03:15:21Z,5cb98eb4-fac2-4c33-9466-85114da76552,12.88
2026-08-23T05:31:25Z,ae80c7fd-15cb-4ac7-9bb2-466ceb67691e,14.29
2026-08-23T08:50:59Z,1fe89604-f54c-4ff2-ab04-5c2d75e21ba0,14.96
2026-08-23T10:44:33Z,c412eb6a-8fef-4962-8fcc-33c38de503bc,9.46
2026-08-23T10:47:51Z,98c8d64f-8c03-4bcc-abf8-1dd200bf9e66,10.34
2026-08-23T11:18:51Z,4d8ece4f-cba0-4f4b-a2d2-f454f8e86266,14.30
2026-08-23T11:23:46Z,2be03fdc-edd6-4bb7-bc73-17f852279200,7.34
2026-08-23T18:39:37Z,2c3f7b99-3c22-4e62-b071-408a196bc208,12.93
2026-08-23T21:03:16Z,5a9deba8-03fa-4606-8b45-1a913ffe4506,11.10
2026-08-23T22:51:11Z,2fd9570b-0767-4a8b-b110-aa366b49ffc0,12.71
2026-08-24T04:00:31Z,49f06a83-93ae-44df-8df0-28b863594fd4,5.50
2026-08-24T04:20:10Z,ad8f0b7d-a67a-490b-8697-8f96b27e4824,9.74
2026-08-24T12:05:22Z,8e17508f-928a-4c42-9ead-5ef9e898c3c1,9.07
2026-08-24T12:40:57Z,cc18d871-9dce-45cd-b0ab-aa688aacd9ae,6.43
2026-08-24T13:14:31Z,2f867c7f-f1b6-4112-9d2f-83016161f23a,5.67
2026-08-24T14:16:24Z,255ef12f-1b45-48d7-8332-a454c1402d22,5.07
2026-08-24T20:22:18Z,9b387f39-41fb-44e6-a92e-7c5e46aff27b,13.88
2026-08-24T22:48:29Z,0ef638a7-a92c-4ae3-b442-e38ded9e80fa,11.71
2026-08-25T02:20:11Z,5e36c1cd-3601-4f89-b8b9-a10c4adb5f97,4.39
2026-08-25T03:19:40Z,7ad82b24-681a-41ac-b9c8-6ba87f227174,13.37
2026-08-25T04:47:36Z,74f5ed8c-afb6-4d29-b55a-5297d94bc3da,9.55
2026-08-25T05:19:13Z,81da653b-b94f-4572-b42c-ba8d6e6f2c7f,10.72
2026-08-25T06:20:02Z,8001e3fb-197f-43a3-bcae-760a7f11ef01,10.79
2026-08-25T09:43:15Z,cf0d4d50-e532-4098-9bcf-9218b410fffd,6.03
2026-08-25T13:33:11Z,e920c230-5b82-4cc7-a971-37338d2097dc,12.37
2026-08-25T14:34:30Z,e31644a4-11ef-4607-a8bb-27344d2358b5,14.20
2026-08-25T18:55:41Z,0b9be091-9f17-4ecd-9662-b8202f868092,9.33
2026-08-25T20:33:19Z,ca3c1810-1805-41be-b0bb-c0532b590c06,7.52
2026-08-25T22:04:08Z,e7a6dcef-c56d-4e76-acbf-75fddd7ea4c0,9.94
2026-08-26T00:25:11Z,1af5471a-cd6c-4ef9-bd5f-b3ed5303a52a,4.45
2026-08-26T05:48:54Z,8096a918-9864-45ed-b2c2-25f391c8a58f,5.77
2026-08-26T07:06:43Z,8afb6173-7b13-449f-b857-5a0161cb100d,11.46
2026-08-26T08:22:06Z,2b62636d-abac-435e-a0dd-b3f505c1aca2,8.61
2026-08-26T09:03:14Z,700bf7d5-1689-45d5-84bd-706c49bf1443,5.94
2026-08-26T12:59:25Z,0e24f249-c324-4195-878f-63285dd8fe7e,14.45
2026-08-26T15:49:10Z,9d3453e0-46c1-4c27-860c-56838f9b4888,9.96
2026-08-26T17:35:34Z,9277a628-8e37-428c-8729-fe47dcebd421,7.88
2026-08-26T23:13:07Z,2697cef9-8a98-4b1d-8a30-3bac7991693a,11.05
2026-08-27T02:13:23Z,0157f052-818f-4963-b189-e0834f0bbdd3,6.25
2026-08-27T04:13:43Z,6f767826-d681-4caf-902f-4a0ee2885a6a,13.77
2026-08-27T07:14:29Z,ac0bae69-1a00-4d46-bf77-0a197fe25b4c,10.33
2026-08-27T09:05:21Z,163de51a-795f-4af8-b6c8-d072c5349428,11.59
2026-08-27T12:04:50Z,e1eb4df9-c087-4eef-b41c-1ced5ed297a9,9.38
2026-08-27T13:55:54Z,c59bdccc-5be0-4f3c-b1a4-59c570c855a0,9.41
2026-08-27T14:09:19Z,a9eb0e79-6303-40c3-a71f-09840bf0fd4c,8.10
2026-08-27T14:37:28Z,8cc1475f-6baa-4541-a636-110912786726,7.72
2026-08-27T16:44:34Z,4feedd2c-6769-4829-bbba-37b17899336d,4.44
2026-08-27T20:34:57Z,caf53879-79ef-488c-a9a3-cacccd3af56c,8.67
2026-08-27T22:12:46Z,a5acc2dd-eef1-4326-9c0c-894f3c6d9acd,4.73
2026-08-28T00:07:36Z,11640db5-8862-4062-8b8b-4ef7a884486f,4.64
2026-08-28T00:23:24Z,a3409039-08fc-49b6-b62e-3728589518df,9.08
2026-08-28T00:35:18Z,91fed2ba-7e03-44b4-9210-2baa8abc9144,12.20
2026-08-28T00:51:22Z,f31c1faf-b5e9-4b06-95cf-b1c3e4fdc9fb,8.53
2026-08-28T02:38:34Z,60f5796d-a126-42ab-a969-149e05a8160d,7.99
2026-08-28T08:03:27Z,1d6f7bd3-3d79-4997-b8c6-3dc981ea74d9,6.78
2026-08-28T12:19:58Z,204ed4e1-c2bd-4345-954e-9ace5adae709,4.46
2026-08-28T14:09:22Z,61503c39-7c40-4dbf-bfe2-a3451a700880,8.87
2026-08-28T15:44:35Z,cab5f623-40e2-4b24-ab43-3da560bb4107,7.20
2026-08-28T17:44:40Z,ae464a14-e9f1-49e7-a777-ad88a5487df9,7.48
2026-08-29T04:26:50Z,7519d447-b13e-4212-b3f7-05a253ebe280,9.40
2026-08-29T04:41:08Z,e335f177-7e61-4b17-82e9-3292c3e7dc63,14.69
2026-08-29T05:32:51Z,97921c58-b1d4-46bd-8e77-f9027080c579,5.50
2026-08-29T06:23:37Z,571f4713-bb19-432c-9c1e-32205a6aa294,5.37
2026-08-29T06:50:09Z,f559e0d4-ef41-4622-aabd-a0a97022afb6,6.11
2026-08-29T07:28:56Z,c64af39a-a864-4f84-bff2-6265d629bb3a,4.85
2026-08-29T08:30:42Z,84fdf158-e965-4e5f-89fb-640edbabd5a2,11.38
2026-08-29T09:01:32Z,1bc9b5eb-4016-4cb2-866c-051374721867,8.25
2026-08-29T10:45:51Z,47001743-a027-496d-8136-e6438b062b42,13.86
2026-08-29T14:43:26Z,e43d4161-a0a1-4147-b463-f40fe63d66f2,5.87
2026-08-29T17:31:20Z,2a5248ec-fda0-4993-9f21-04b9df774e97,9.72
2026-08-29T18:43:25Z,9de2834a-7416-40d8-886b-0cdbe94fcd2d,10.40
2026-08-29T20:45:26Z,9d6d1606-8cc7-4a35-9e03-a4c59696dafc,12.39
2026-08-30T02:52:48Z,aabe25ca-837b-4f02-8005-f5b13dcdde9f,5.38
2026-08-30T03:52:36Z,4094b493-1f0a-47dc-9834-df23a84b6730,12.93
2026-08-30T07:54:01Z,fb2385fd-9c6d-490b-ad1e-9abc1c0ea4c0,13.38
2026-08-30T09:47:13Z,36198f47-885a-43b9-b880-4b7a79f2482e,5.65
2026-08-30T11:10:24Z,d71fc5d0-aa46-4bc7-a2c2-d9d61bd9abab,6.90
2026-08-30T15:04:06Z,25a7e7e4-978e-46dd-b88b-1ab154ff6f69,10.48
2026-08-30T15:46:10Z,222a5a34-78fb-43fa-a395-266e4986cfbd,12.85
2026-08-30T16:15:23Z,a3006dec-e781-421b-b5de-1cfdd4df848d,14.63
2026-08-30T17:40:02Z,0750ad3d-c2e5-4eb1-82eb-1ac9a9b29203,8.16
2026-08-30T20:00:02Z,03b2303d-110f-4641-b416-99312d1f572f,8.74
2026-08-31T00:24:29Z,377d70f8-f5a3-4aa5-8c8c-f9438e18f6e9,7.78
2026-08-31T04:48:39Z,3bf8706d-ed45-415e-9a5c-960cdc58b701,5.07
2026-08-31T05:14:05Z,6f75ff10-c8bf-4676-9200-87eb39b55ea0,11.30
2026-08-31T05:59:20Z,98f526fd-3416-4dac-9c77-d24e5d1b035e,10.91
2026-08-31T10:31:19Z,cf5ded29-c686-4911-a688-0ad29cdbe724,5.55
2026-08-31T12:49:17Z,5152b1a4-dfaf-40df-9205-fe0e4d4feadc,13.46
2026-08-31T21:39:25Z,9c068473-5bf4-45e5-906a-e110f14ed716,11.27
2026-09-01T00:23:27Z,5e5e0f27-f66a-4048-b0f1-3a189c7249d8,12.02
2026-09-01T00:54:50Z,a82d0fa6-8177-439d-b011-659b2d64cb69,13.98
2026-09-01T02:51:47Z,919eb2bf-896f-4b85-9059-1f4746ae887a,14.29
2026-09-01T02:56:53Z,b9add489-ce96-4ea6-bdf8-0da94496cd5c,8.87
2026-09-01T03:26:55Z,2623637e-5811-41f4-ab56-7da3f9af6432,8.15
2026-09-01T08:26:01Z,5365ad28-a9aa-4034-8ff7-986204f51781,6.88
2026-09-01T09:19:58Z,a00d6045-c842-4fbe-bffc-0949090a1ae4,13.67
2026-09-01T13:44:35Z,eb1c65c2-10cc-4e30-a608-601c95b3a772,14.33
2026-09-01T14:28:27Z,f4fa35e1-8442-4929-acca-26bef215dfb9,14.71
2026-09-01T19:52:50Z,4c90316d-cf78-4c81-a667-648403ea8f1a,14.19
2026-09-02T02:34:25Z,5ea4c0b8-209d-48af-bc7a-e01fdbf57437,5.30
2026-09-02T07:10:37Z,294e9f0a-1b4d-404e-92c9-a3888567b6e4,4.99
2026-09-02T08:02:05Z,7cf893e7-5b56-4eb9-9a4b-0d58f9e24077,12.72
2026-09-02T08:27:47Z,14d8c23b-be99-4d3b-a23c-dce684eeec76,8.08
2026-09-02T21:56:12Z,fa3de980-c80b-4bc7-8d6b-a5b6f2e13563,6.08
2026-09-03T01:24:43Z,2828ca38-8e14-4321-a789-3df0b4a89a6d,10.57
