order_date,order_id,item,quantity,item_price
2026-07-13T17:30:16Z,335794b2-640e-494a-8b84-ab977660a268,Pants,3,39.78
2026-07-13T19:34:01Z,e99a9f03-c550-4ecc-a992-7e0eba9fbe3b,Pants,1,42.28
2026-07-13T19:34:01Z,e99a9f03-c550-4ecc-a992-7e0eba9fbe3b,Hat,2,21.15
2026-07-13T19:34:01Z,e99a9f03-c550-4ecc-a992-7e0eba9fbe3b,Shirt,2,28.56
2026-07-13T21:40:06Z,315449c8-e0f6-464f-8ff7-4035f24a8e90,Pants,3,36.11
2026-07-13T21:40:06Z,315449c8-e0f6-464f-8ff7-4035f24a8e90,Shirt,2,32.20
2026-07-13T21:40:06Z,315449c8-e0f6-464f-8ff7-4035f24a8e90,Hat,4,23.30
2026-07-13T23:15:28Z,6b1c44dc-dda5-4fc5-9a17-36eb96e90f96,Shirt,3,28.01
2026-07-13T23:15:28Z,6b1c44dc-dda5-4fc5-9a17-36eb96e90f96,Pants,4,59.14
2026-07-13T23:15:28Z,6b1c44dc-dda5-4fc5-9a17-36eb96e90f96,Hat,2,24.04
2026-07-14T00:09:54Z,4ee916e7-8883-4768-96ee-4afc7cdae24a,Pants,2,38.16
2026-07-14T00:09:54Z,4ee916e7-8883-4768-96ee-4afc7cdae24a,Shirt,3,31.68
2026-07-14T00:09:54Z,4ee916e7-8883-4768-96ee-4afc7cdae24a,Hat,1,18.62
2026-07-14T03:01:47Z,cf7978fe-b3a3-4189-9684-1cf6fcf0c4ee,Shirt,1,27.77
2026-07-14T11:23:28Z,36ec9ec3-b27b-485c-b3fc-5b4e415b9c2b,Pants,3,38.44
2026-07-14T11:29:51Z,28076f33-e121-4381-8213-3e8ef8861cf0,Hat,4,18.09
2026-07-14T11:29:51Z,28076f33-e121-4381-8213-3e8ef8861cf0,Pants,4,48.14
2026-07-14T11:29:51Z,28076f33-e121-4381-8213-3e8ef8861cf0,Shirt,1,32.35
2026-07-14T14:43:33Z,1c6d4a9f-f322-46e7-bde2-82ec7ca53452,Hat,2,22.68
2026-07-14T14:43:33Z,1c6d4a9f-f322-46e7-bde2-82ec7ca53452,Pants,1,45.82
2026-07-14T19:18:44Z,d26548d0-32d8-4170-b30f-8c91325cbc87,Hat,1,16.36
2026-07-14T19:18:44Z,d26548d0-32d8-4170-b30f-8c91325cbc87,Pants,4,46.30
2026-07-14T20:11:50Z,6489ccd3-a5b9-4b87-a276-e11e4e361cef,Pants,2,38.03
2026-07-14T20:11:50Z,6489ccd3-a5b9-4b87-a276-e11e4e361cef,Hat,2,22.92
2026-07-14T20:50:03Z,3e3e5eaf-514e-4f64-9a1c-b6ee2d7f5c75,Pants,3,50.94
2026-07-14T21:22:45Z,c24f508e-24a9-4233-be02-8f9b6c4c0d2f,Pants,3,48.55
2026-07-15T03:03:18Z,1acd7c85-9f59-48bc-975e-33f53b462695,Pants,2,41.21
2026-07-15T03:03:18Z,1acd7c85-9f59-48bc-975e-33f53b462695,Shirt,3,32.20
2026-07-15T09:30:15Z,a28614dc-a3a0-46f0-bce5-ce08df54d6ce,Shirt,1,21.09
2026-07-15T09:30:15Z,a28614dc-a3a0-46f0-bce5-ce08df54d6ce,Pants,4,38.95
2026-07-15T09:30:15Z,a28614dc-a3a0-46f0-bce5-ce08df54d6ce,Hat,2,19.84
2026-07-15T10:59:45Z,796fca37-ed30-4f62-bf06-8fc9ba4c0c22,Shirt,3,34.21
2026-07-15T14:31:56Z,09edc549-40e0-4140-9c87-8e6a39f05997,Shirt,4,21.35
2026-07-15T14:31:56Z,09edc549-40e0-4140-9c87-8e6a39f05997,Hat,2,20.05
2026-07-15T17:17:08Z,df03bf99-027e-4ff3-a40b-280913125a91,Shirt,2,28.88
2026-07-15T17:17:08Z,df03bf99-027e-4ff3-a40b-280913125a91,Hat,3,16.71
2026-07-15T17:17:08Z,df03bf99-027e-4ff3-a40b-280913125a91,Pants,1,56.06
2026-07-15T18:16:41Z,31024aa5-1854-4512-a618-f52e6ee3fff1,Pants,1,45.41
2026-07-15T22:20:46Z,08c82476-4e32-4f2e-9723-444f2a1e87ef,Shirt,1,31.41
2026-07-15T22:20:46Z,08c82476-4e32-4f2e-9723-444f2a1e87ef,Hat,4,18.19
2026-07-16T00:28:20Z,7c082c46-a885-4972-86d0-04af85876623,Hat,4,21.91
2026-07-16T00:28:20Z,7c082c46-a885-4972-86d0-04af85876623,Shirt,4,27.53
2026-07-16T09:37:21Z,e6d581cc-4c85-4179-993b-341c098fc378,Pants,1,46.87
2026-07-16T09:37:21Z,e6d581cc-4c85-4179-993b-341c098fc378,Shirt,1,25.53
2026-07-16T09:37:21Z,e6d581cc-4c85-4179-993b-341c098fc378,Hat,3,24.80
2026-07-16T15:16:41Z,5c7d28ee-b673-41a0-b827-b20ea83a13d3,Pants,2,49.59
2026-07-16T15:16:41Z,5c7d28ee-b673-41a0-b827-b20ea83a13d3,Hat,4,20.24
2026-07-16T15:16:41Z,5c7d28ee-b673-41a0-b827-b20ea83a13d3,Shirt,2,22.22
2026-07-16T15:38:56Z,bec1e53f-4f73-4054-976e-77a5ebec1c42,Pants,1,48.42
2026-07-16T15:38:56Z,bec1e53f-4f73-4054-976e-77a5ebec1c42,Shirt,3,26.46
2026-07-16T15:38:56Z,bec1e53f-4f73-4054-976e-77a5ebec1c42,Hat,4,22.28
2026-07-16T16:13:35Z,99aeb075-06da-4af5-9cb7-e3f392ada2f9,Pants,3,48.14
2026-07-16T16:13:35Z,99aeb075-06da-4af5-9cb7-e3f392ada2f9,Shirt,4,34.35
2026-07-16T17:12:23Z,ac0ba5f8-1d8a-4d37-af4d-0315efea4acc,Shirt,3,27.56
2026-07-16T17:12:23Z,ac0ba5f8-1d8a-4d37-af4d-0315efea4acc,Hat,1,23.25
2026-07-16T17:12:23Z,ac0ba5f8-1d8a-4d37-af4d-0315efea4acc,Pants,1,38.22
2026-07-16T17:23:48Z,40cf488a-5fd2-4c10-85cd-1ad3793eadb0,Hat,4,21.02
2026-07-16T22:21:51Z,83183009-1073-455a-9746-59efe924c2cf,Pants,2,38.72
2026-07-16T22:21:51Z,83183009-1073-455a-9746-59efe924c2cf,Shirt,3,24.92
2026-07-16T23:43:41Z,814a5592-6e7e-46ac-ad71-33a6f1a06e66,Shirt,3,34.36
2026-07-16T23:43:41Z,814a5592-6e7e-46ac-ad71-33a6f1a06e66,Pants,2,48.95
2026-07-16T23:43:41Z,814a5592-6e7e-46ac-ad71-33a6f1a06e66,Hat,3,24.41
2026-07-17T02:22:59Z,56ecea0c-8ed1-48cf-9a50-08b6e2198181,Pants,2,53.68
2026-07-17T02:22:59Z,56ecea0c-8ed1-48cf-9a50-08b6e2198181,Shirt,3,23.03
2026-07-17T08:21:19Z,296c1dbf-4bfe-4352-b369-ff41d81e339d,Pants,2,51.34
2026-07-17T08:21:19Z,296c1dbf-4bfe-4352-b369-ff41d81e339d,Hat,1,15.62
2026-07-17T08:21:19Z,296c1dbf-4bfe-4352-b369-ff41d81e339d,Shirt,2,26.98
2026-07-17T10:30:22Z,cc41b549-1bf9-4dc7-b6db-c89dd2ccdbdb,Pants,4,38.05
2026-07-17T10:30:22Z,cc41b549-1bf9-4dc7-b6db-c89dd2ccdbdb,Shirt,4,33.44
2026-07-17T10:30:22Z,cc41b549-1bf9-4dc7-b6db-c89dd2ccdbdb,Hat,2,23.18
2026-07-17T10:45:30Z,4bc0e926-eff2-4c8d-9261-8a4562f28357,Pants,1,54.27
2026-07-17T15:30:41Z,39d94425-0b8e-4a26-945f-1a3ff6216254,Shirt,1,24.82
2026-07-17T15:56:08Z,222dac79-2ea1-42ad-b5fc-8b0efe8fcf9d,Shirt,3,32.13
2026-07-17T15:56:08Z,222dac79-2ea1-42ad-b5fc-8b0efe8fcf9d,Pants,4,39.06
2026-07-17T15:56:08Z,222dac79-2ea1-42ad-b5fc-8b0efe8fcf9d,Hat,2,21.48
2026-07-17T18:43:48Z,e03a81bb-c4fc-4c1c-ada6-cdf8be4b5cba,Hat,4,21.11
2026-07-17T19:47:37Z,bfddaf0b-d69d-4e73-8dba-7d2a8cdc6903,Hat,2,15.51
2026-07-17T21:06:11Z,89af4434-8bac-49ff-a76c-1f44cd9bf8b9,Shirt,2,24.85
2026-07-17T22:49:19Z,9c28955f-73f6-4121-85fd-f79aaea4720e,Hat,2,21.15
2026-07-17T22:49:19Z,9c28955f-73f6-4121-85fd-f79aaea4720e,Shirt,4,34.36
2026-07-17T22:49:19Z,9c28955f-73f6-4121-85fd-f79aaea4720e,Pants,3,38.83
2026-07-17T23:46:54Z,59febff9-a382-4ffa-9887-4061bb23530d,Hat,2,19.18
2026-07-17T23:55:59Z,9261a5cc-7216-43e2-a944-dff1c8033d5c,Hat,1,17.98
2026-07-17T23:55:59Z,9261a5cc-7216-43e2-a944-dff1c8033d5c,Pants,3,58.21
2026-07-18T01:08:32Z,a2bfc50c-db02-4169-bf4c-4d6d0b2e65dc,Hat,3,20.77
2026-07-18T01:08:32Z,a2bfc50c-db02-4169-bf4c-4d6d0b2e65dc,Shirt,2,23.55
2026-07-18T02:58:36Z,da33979e-3dc6-4303-b1e3-0722cd0fd980,Hat,2,23.29
2026-07-18T08:03:35Z,98e8df70-0f62-4be3-a387-831c82bbc571,Pants,1,48.90
2026-07-18T08:03:35Z,98e8df70-0f62-4be3-a387-831c82bbc571,Hat,4,24.72
2026-07-18T08:03:35Z,98e8df70-0f62-4be3-a387-831c82bbc571,Shirt,3,31.79
2026-07-18T12:11:48Z,ac73f3bc-7dea-4363-b33d-4c0f3e57e10f,Shirt,2,24.51
2026-07-18T12:11:48Z,ac73f3bc-7dea-4363-b33d-4c0f3e57e10f,Hat,1,23.06
2026-07-18T12:11:48Z,ac73f3bc-7dea-4363-b33d-4c0f3e57e10f,Pants,4,49.06
2026-07-18T12:52:14Z,a8676ab1-6514-45b6-ac66-941429c30bf4,Shirt,3,25.19
2026-07-18T15:02:18Z,4d0070e6-806b-4a16-b5fe-e7ea8a525636,Hat,4,22.66
2026-07-18T15:02:18Z,4d0070e6-806b-4a16-b5fe-e7ea8a525636,Pants,4,44.36
2026-07-18T16:28:07Z,a70aade3-0315-4b86-9ec4-ff6ddde56ecc,Hat,4,23.99
2026-07-18T16:28:07Z,a70aade3-0315-4b86-9ec4-ff6ddde56ecc,Shirt,4,32.13
2026-07-18T16:28:07Z,a70aade3-0315-4b86-9ec4-ff6ddde56ecc,Pants,4,38.30
2026-07-18T21:26:39Z,5f1b0162-ea90-4c6b-99da-12010ea77a94,Hat,1,17.06
2026-07-18T21:51:19Z,e3b17b66-dc50-45cc-bf12-78173f8f40b7,Hat,2,23.16
2026-07-18T21:51:19Z,e3b17b66-dc50-45cc-bf12-78173f8f40b7,Shirt,1,28.67
2026-07-18T21:51:19Z,e3b17b66-dc50-45cc-bf12-78173f8f40b7,Pants,1,45.59
2026-07-18T21:52:13Z,b4b7694d-3fad-4da6-821b-96d73fb6283d,Pants,1,53.87
2026-07-18T21:55:34Z,b81344ee-c6b0-4e9d-bc5e-c93db5b9af2c,Pants,1,56.51
2026-07-18T22:55:03Z,12342779-591b-4b1c-9f85-218272265608,Pants,4,36.11
2026-07-18T23:14:53Z,9dba800c-f568-4dbf-984d-2a5d6031ef8a,Hat,4,24.78
2026-07-19T02:45:09Z,2cf60783-32b9-4d14-ba7c-75f9783eb8f7,Hat,3,20.06
2026-07-19T06:21:41Z,b6f70648-9ce1-4a3a-898a-62dc624d42ef,Shirt,1,32.71
2026-07-19T08:24:43Z,28221704-089c-4a38-8b3a-e01ef94a432e,Pants,2,39.70
2026-07-19T08:24:43Z,28221704-089c-4a38-8b3a-e01ef94a432e,Hat,3,19.79
2026-07-19T08:24:43Z,28221704-089c-4a38-8b3a-e01ef94a432e,Shirt,1,24.55
2026-07-19T15:29:06Z,85c93579-3410-4329-9106-65493db83193,Shirt,4,25.56
2026-07-19T15:29:06Z,85c93579-3410-4329-9106-65493db83193,Pants,2,36.14
2026-07-19T15:29:06Z,85c93579-3410-4329-9106-65493db83193,Hat,1,22.41
2026-07-19T15:58:15Z,3b9cc643-b88d-4734-b042-ed22e76d61b5,Pants,3,57.88
2026-07-19T15:58:15Z,3b9cc643-b88d-4734-b042-ed22e76d61b5,Hat,4,22.76
2026-07-19T15:58:15Z,3b9cc643-b88d-4734-b042-ed22e76d61b5,Shirt,3,26.99
2026-07-19T16:02:53Z,870414b4-ad0c-4a90-be83-7386e73c75fe,Pants,1,36.21
2026-07-19T19:58:30Z,a88b6115-ce59-4b5f-91a2-915d4765c71c,Shirt,4,27.98
2026-07-19T19:58:30Z,a88b6115-ce59-4b5f-91a2-915d4765c71c,Hat,3,15.12
2026-07-19T19:58:30Z,a88b6115-ce59-4b5f-91a2-915d4765c71c,Pants,3,48.39
2026-07-19T21:21:16Z,9ff84935-c1f3-4fb3-b3db-1ea3b7ee7df7,Pants,3,46.52
2026-07-19T21:21:16Z,9ff84935-c1f3-4fb3-b3db-1ea3b7ee7df7,Shirt,4,22.54
2026-07-19T23:26:18Z,db3a8428-a625-4981-9e0b-74e4ca2cbaf0,Hat,4,18.30
2026-07-20T03:57:33Z,2bcdd2d2-bc2e-492f-9506-0a2e695badef,Hat,4,17.11
2026-07-20T04:24:45Z,abc1c031-77e5-4635-9148-d1707bac220f,Hat,1,18.61
2026-07-20T04:24:45Z,abc1c031-77e5-4635-9148-d1707bac220f,Shirt,3,20.08
2026-07-20T04:24:45Z,abc1c031-77e5-4635-9148-d1707bac220f,Pants,3,46.12
2026-07-20T05:06:58Z,e50bd64f-0dec-4a5a-a2f7-cdbe140757b1,Pants,2,38.72
2026-07-20T08:50:25Z,c267574b-1ab0-4b74-920c-4ad307c533a2,Shirt,4,34.39
2026-07-20T08:57:34Z,8f28b4cd-d853-4f96-9273-d4fd62a75b7b,Pants,3,58.22
2026-07-20T08:57:34Z,8f28b4cd-d853-4f96-9273-d4fd62a75b7b,Hat,2,15.16
2026-07-20T08:57:34Z,8f28b4cd-d853-4f96-9273-d4fd62a75b7b,Shirt,4,28.81
2026-07-20T13:14:53Z,9777cb38-bc56-451d-aaf3-c334c250dfa4,Shirt,4,29.08
2026-07-20T14:31:14Z,74424732-c5f6-4f82-bd01-317555654741,Pants,4,45.80
2026-07-20T14:31:14Z,74424732-c5f6-4f82-bd01-317555654741,Shirt,3,21.29
2026-07-20T14:35:35Z,2f85ed85-7e02-44f2-9b2b-c82c5b0655c9,Shirt,1,21.34
2026-07-20T14:35:35Z,2f85ed85-7e02-44f2-9b2b-c82c5b0655c9,Hat,3,20.97
2026-07-20T14:35:35Z,2f85ed85-7e02-44f2-9b2b-c82c5b0655c9,Pants,1,56.59
2026-07-20T15:03:40Z,1614a576-6bed-4e7d-ba0a-825d53528d86,Pants,4,39.28
2026-07-20T18:53:54Z,ce59c6d3-0170-4b84-9b93-7ee61a5a36fb,Pants,2,44.60
2026-07-20T18:53:54Z,ce59c6d3-0170-4b84-9b93-7ee61a5a36fb,Shirt,1,31.86
2026-07-20T21:52:54Z,f9093819-99ba-45b7-95c3-5f98f48c02c3,Pants,1,59.79
2026-07-21T02:06:49Z,44df9294-9ab1-49d6-b6fb-7cf3383d18a2,Pants,2,51.62
2026-07-21T02:10:27Z,aa16c9ab-3078-42f1-b3d0-727c94f92528,Shirt,1,27.26
2026-07-21T02:10:27Z,aa16c9ab-3078-42f1-b3d0-727c94f92528,Pants,2,44.03
2026-07-21T06:29:06Z,4a6f20ca-3908-4c2d-900d-5c01851438f5,Shirt,4,20.10
2026-07-21T06:33:30Z,c70a8df6-61d2-4dc9-bcd6-612d65a324db,Shirt,4,26.57
2026-07-21T06:33:30Z,c70a8df6-61d2-4dc9-bcd6-612d65a324db,Hat,3,18.19
2026-07-21T07:36:33Z,a34532cc-6805-48af-ae69-0cb24bf2250f,Pants,2,44.52
2026-07-21T09:15:16Z,79c1dcf2-b739-46e2-a65c-c2e304cdb2d8,Hat,4,15.74
2026-07-21T09:15:16Z,79c1dcf2-b739-46e2-a65c-c2e304cdb2d8,Shirt,4,28.73
2026-07-21T09:15:16Z,79c1dcf2-b739-46e2-a65c-c2e304cdb2d8,Pants,3,48.59
2026-07-21T10:28:21Z,fe6ac7a1-3b36-4f58-8bc9-0f28c5761c94,Pants,2,42.51
2026-07-21T10:28:21Z,fe6ac7a1-3b36-4f58-8bc9-0f28c5761c94,Hat,2,19.79
2026-07-21T10:41:06Z,7519f9e6-047b-40d9-a79f-bc2ed8f20c17,Hat,3,20.52
2026-07-21T10:41:06Z,7519f9e6-047b-40d9-a79f-bc2ed8f20c17,Pants,4,49.00
2026-07-21T10:41:06Z,7519f9e6-047b-40d9-a79f-bc2ed8f20c17,Shirt,4,23.48
2026-07-21T13:25:01Z,e355ec44-2ba5-4092-bb4f-8a43f74f7a6b,Pants,4,49.81
2026-07-21T13:25:01Z,e355ec44-2ba5-4092-bb4f-8a43f74f7a6b,Hat,2,15.04
2026-07-21T13:25:01Z,e355ec44-2ba5-4092-bb4f-8a43f74f7a6b,Shirt,1,23.09
2026-07-21T18:34:11Z,4021246d-8904-4cce-8ad4-cf7d8f36a0a8,Pants,2,58.57
2026-07-21T18:34:11Z,4021246d-8904-4cce-8ad4-cf7d8f36a0a8,Hat,3,19.38
2026-07-21T18:34:11Z,4021246d-8904-4cce-8ad4-cf7d8f36a0a8,Shirt,1,32.47
2026-07-21T20:31:36Z,17f4ca0a-3bcd-4185-b943-c28d05e7f173,Shirt,4,25.64
2026-07-21T20:43:41Z,d40d64ee-4ef3-401f-af43-3d192e827b40,Shirt,1,21.59
2026-07-21T20:43:41Z,d40d64ee-4ef3-401f-af43-3d192e827b40,Pants,2,41.47
2026-07-21T21:37:44Z,a75cb9cb-e41e-4649-836b-408a145a5641,Hat,3,19.83
2026-07-21T21:37:44Z,a75cb9cb-e41e-4649-836b-408a145a5641,Shirt,1,26.24
2026-07-21T21:37:44Z,a75cb9cb-e41e-4649-836b-408a145a5641,Pants,2,37.90
2026-07-22T03:22:22Z,5343e2ed-7537-4efe-8ec2-5c44e832fd85,Pants,3,55.34
2026-07-22T03:22:22Z,5343e2ed-7537-4efe-8ec2-5c44e832fd85,Hat,1,24.19
2026-07-22T09:07:11Z,3409c14e-862e-469b-bd89-85bbd770e73c,Pants,4,47.77
2026-07-22T09:07:11Z,3409c14e-862e-469b-bd89-85bbd770e73c,Hat,4,20.96
2026-07-22T09:10:49Z,805b146d-2650-48c9-bc5b-206bb169f114,Pants,1,48.74
2026-07-22T09:10:49Z,805b146d-2650-48c9-bc5b-206bb169f114,Shirt,3,28.59
2026-07-22T11:20:12Z,4f5f0c11-2e5a-4176-8e16-b4f3b864fc9c,Hat,4,21.71
2026-07-22T11:20:12Z,4f5f0c11-2e5a-4176-8e16-b4f3b864fc9c,Shirt,3,27.92
2026-07-22T14:31:10Z,4e8fabfd-7e03-4709-942a-b61e5452b9f8,Pants,2,35.77
2026-07-22T19:03:55Z,28d298de-a135-48f4-8864-33db9bb6e956,Hat,4,16.37
2026-07-22T19:03:55Z,28d298de-a135-48f4-8864-33db9bb6e956,Shirt,4,34.46
2026-07-22T22:58:41Z,b7d1f519-41d9-42ba-8969-060532009da6,Pants,3,39.17
2026-07-23T02:28:55Z,a8fe8c65-1f5b-4c8b-b315-2eb1b51593ea,Hat,3,17.10
2026-07-23T10:45:18Z,db8b4fc5-a646-4dd6-8877-65a8d69c1881,Pants,1,58.81
2026-07-23T10:45:18Z,db8b4fc5-a646-4dd6-8877-65a8d69c1881,Shirt,4,22.03
2026-07-23T19:08:50Z,13b030f4-9b49-49f2-aa55-76bd31cb7adc,Hat,3,23.05
2026-07-23T22:55:08Z,31ebe51b-c516-4b18-8f38-0e055d72c7bb,Hat,2,22.11
2026-07-23T23:28:34Z,70cc0cc3-d20d-40ef-939b-4b87824a4a37,Shirt,2,21.54
2026-07-24T03:37:46Z,deabf440-e8cb-430e-b82a-c3aecdfb8f2c,Shirt,2,24.72
2026-07-24T03:37:46Z,deabf440-e8cb-430e-b82a-c3aecdfb8f2c,Pants,1,41.19
2026-07-24T04:24:49Z,7b2fa22f-ff4a-4890-8b03-97bac234fc0f,Pants,2,59.82
2026-07-24T06:02:59Z,1a41baf5-1092-4279-aa5e-af52a1383150,Shirt,4,27.60
2026-07-24T08:40:26Z,774f84a8-8cd0-4a4b-8d29-e8bdfe29a547,Shirt,1,29.50
2026-07-24T08:40:26Z,774f84a8-8cd0-4a4b-8d29-e8bdfe29a547,Hat,3,19.03
2026-07-24T10:25:37Z,6f575541-7038-4fdb-85d6-d18c197b051f,Pants,2,52.47
2026-07-24T10:25:37Z,6f575541-7038-4fdb-85d6-d18c197b051f,Hat,1,15.58
2026-07-24T10:25:37Z,6f575541-7038-4fdb-85d6-d18c197b051f,Shirt,1,33.87
2026-07-24T10:37:00Z,2554b681-cb93-4612-a390-6ffe772a9e69,Hat,4,23.50
2026-07-24T10:37:00Z,2554b681-cb93-4612-a390-6ffe772a9e69,Shirt,4,23.27
2026-07-24T10:37:00Z,2554b681-cb93-4612-a390-6ffe772a9e69,Pants,4,55.62
2026-07-24T14:00:00Z,b923dfc8-2026-4512-a44b-c124236d4f6e,Shirt,4,30.41
2026-07-24T14:00:00Z,b923dfc8-2026-4512-a44b-c124236d4f6e,Hat,4,15.71
2026-07-24T14:00:00Z,b923dfc8-2026-4512-a44b-c124236d4f6e,Pants,1,37.23
2026-07-24T17:34:39Z,1de186f0-ff34-4226-a81c-428ba60ecc5f,Shirt,1,21.25
2026-07-24T17:36:08Z,0c144a25-573e-4721-82ea-7b28534c2055,Shirt,4,20.69
2026-07-24T17:36:08Z,0c144a25-573e-4721-82ea-7b28534c2055,Pants,2,35.41
2026-07-24T17:36:08Z,0c144a25-573e-4721-82ea-7b28534c2055,Hat,1,19.41
2026-07-24T19:18:49Z,545724f6-b4b3-43d0-b4cf-6fc90a8fa4fc,Hat,2,20.18
2026-07-24T19:18:49Z,545724f6-b4b3-43d0-b4cf-6fc90a8fa4fc,Shirt,3,31.22
2026-07-24T19:18:49Z,545724f6-b4b3-43d0-b4cf-6fc90a8fa4fc,Pants,2,51.15
2026-07-24T20:10:28Z,0f0ea723-5ea5-4b02-b907-7082db463f5b,Pants,2,50.70
2026-07-24T20:10:28Z,0f0ea723-5ea5-4b02-b907-7082db463f5b,Hat,4,24.20
2026-07-24T20:19:10Z,f716cbba-a6bb-4636-8cd3-03fdae6029f7,Hat,3,17.50
2026-07-24T20:19:10Z,f716cbba-a6bb-4636-8cd3-03fdae6029f7,Shirt,2,29.97
2026-07-24T20:38:04Z,4fb4645a-6f5d-43cd-88c5-03992f71a67f,Hat,4,16.32
2026-07-24T20:38:04Z,4fb4645a-6f5d-43cd-88c5-03992f71a67f,Shirt,2,25.48
2026-07-24T20:38:04Z,4fb4645a-6f5d-43cd-88c5-03992f71a67f,Pants,1,54.07
2026-07-24T21:47:42Z,4a7e0141-cb2a-4160-8e17-1f1a79b49462,Hat,1,22.08
2026-07-24T21:47:42Z,4a7e0141-cb2a-4160-8e17-1f1a79b49462,Pants,3,39.10
2026-07-24T21:47:42Z,4a7e0141-cb2a-4160-8e17-1f1a79b49462,Shirt,3,27.85
2026-07-24T22:48:14Z,92f4638f-5c5a-413a-aec9-aecda9b0e8aa,Pants,1,52.59
2026-07-24T22:48:14Z,92f4638f-5c5a-413a-aec9-aecda9b0e8aa,Hat,1,17.13
2026-07-25T01:25:04Z,c565a808-2690-484b-a25e-70992118ec24,Shirt,4,24.91
2026-07-25T01:25:04Z,c565a808-2690-484b-a25e-70992118ec24,Pants,2,35.20
2026-07-25T04:11:59Z,27893442-bde9-44e5-9cbe-85a32adb9350,Pants,4,55.08
2026-07-25T04:45:17Z,5a076114-881c-42f4-b1df-3b406f602ea1,Hat,4,24.21
2026-07-25T07:34:22Z,d109384d-4c2e-49e4-a936-9539e5e9bcbb,Pants,4,35.04
2026-07-25T07:34:22Z,d109384d-4c2e-49e4-a936-9539e5e9bcbb,Hat,3,23.49
2026-07-25T07:34:22Z,d109384d-4c2e-49e4-a936-9539e5e9bcbb,Shirt,2,21.56
2026-07-25T07:47:32Z,1cfa7cbe-a454-4b24-a6c7-2e8223591c64,Hat,1,23.59
2026-07-25T18:40:04Z,ba9dd177-b462-418c-86b0-760caa4b85e2,Shirt,2,20.83
2026-07-25T18:40:04Z,ba9dd177-b462-418c-86b0-760caa4b85e2,Pants,3,44.19
2026-07-25T19:15:29Z,09705f00-f53f-49b3-825c-1658965bce48,Pants,2,59.94
2026-07-25T19:15:29Z,09705f00-f53f-49b3-825c-1658965bce48,Shirt,2,30.99
2026-07-25T23:20:17Z,e7f5c474-0224-4b63-88ba-a349dc71c54d,Pants,1,44.32
2026-07-25T23:56:07Z,9978a161-9adf-4b01-aa38-df4087397bfe,Shirt,3,32.11
2026-07-26T04:07:00Z,e86732a4-0fa0-4224-8e35-d8d5f5d27ff5,Hat,4,16.31
2026-07-26T04:15:18Z,a7c5b9a9-7839-46b5-9e82-3c0bb6c5da9c,Shirt,3,30.51
2026-07-26T04:15:18Z,a7c5b9a9-7839-46b5-9e82-3c0bb6c5da9c,Pants,3,42.95
2026-07-26T06:28:19Z,a78309e3-9723-4968-9671-c01868061600,Shirt,3,21.36
2026-07-26T06:28:19Z,a78309e3-9723-4968-9671-c01868061600,Hat,1,23.26
2026-07-26T07:22:25Z,acd79f91-d100-41b4-97ca-c05cc71fb3e7,Hat,2,23.20
2026-07-26T07:22:25Z,acd79f91-d100-41b4-97ca-c05cc71fb3e7,Shirt,4,20.47
2026-07-26T07:22:25Z,acd79f91-d100-41b4-97ca-c05cc71fb3e7,Pants,2,56.37
2026-07-26T18:06:09Z,921024be-f22d-4da3-a87a-f356d3fc7a94,Hat,3,19.50
2026-07-26T18:06:32Z,c726ed21-2aa8-4f3b-bcfe-94fc434a0dbe,Pants,1,55.50
2026-07-27T05:22:13Z,649f5434-6b5b-42fd-9474-40f90e4675e7,Shirt,2,24.20
2026-07-27T07:40:51Z,b8787b64-54e4-47cf-9766-231f793f361f,Hat,4,19.80
2026-07-27T07:40:51Z,b8787b64-54e4-47cf-9766-231f793f361f,Shirt,3,25.16
2026-07-27T07:40:51Z,b8787b64-54e4-47cf-9766-231f793f361f,Pants,2,44.71
2026-07-27T08:03:51Z,472fefa0-93e4-4397-8b9f-a9ed1852c0ec,Pants,2,54.17
2026-07-27T08:03:51Z,472fefa0-93e4-4397-8b9f-a9ed1852c0ec,Shirt,1,34.61
2026-07-27T10:07:02Z,11ebdf89-3c22-4d81-bd17-8ea6d53ebc35,Hat,4,24.24
2026-07-27T10:07:02Z,11ebdf89-3c22-4d81-bd17-8ea6d53ebc35,Pants,4,55.54
2026-07-27T18:37:16Z,adec788a-ceef-4085-b072-93a7ef52f4a7,Hat,2,24.97
2026-07-27T20:18:31Z,293db7c4-65c3-4177-ba52-4f22970bba18,Pants,3,36.52
2026-07-27T20:18:31Z,293db7c4-65c3-4177-ba52-4f22970bba18,Shirt,4,25.75
2026-07-28T04:49:07Z,d3b093e1-03dd-488c-ab50-98cd2227745a,Shirt,4,30.57
2026-07-28T04:49:07Z,d3b093e1-03dd-488c-ab50-98cd2227745a,Hat,3,20.86
2026-07-28T04:49:07Z,d3b093e1-03dd-488c-ab50-98cd2227745a,Pants,2,42.54
2026-07-28T07:36:54Z,44ccdc44-d055-4cdb-a8ec-2b3f5f3c99ff,Shirt,3,22.64
2026-07-28T07:36:54Z,44ccdc44-d055-4cdb-a8ec-2b3f5f3c99ff,Hat,3,23.06
2026-07-28T15:41:20Z,ad915a5d-d444-443a-a765-f38aa78b597d,Pants,3,59.22
2026-07-28T18:36:09Z,1f15aa0c-f464-43c8-8520-155927f51855,Hat,1,16.76
